"","x"
"572","Gracias a todos los valientes que están ayudando durante este temporal.

Muy especialmente a nuestros militares que se dejan la piel al servicio de los españoles. Salvando a los que se quedan atrapados, repartiendo alimentos o liberando caminos.

¡Merecen un trato justo! <U+0001F4AA><U+0001F1EA><U+0001F1F8> https://t.co/OOT0ZQedTo"
"573","Gracias a todos los valientes que estáis ayudando incansablemente a tantos españoles en este complicado temporal, en especial a la UME, Policía Municipal, Policía Nacional, Guardia Civil, Bomberos, Samur, servicios de limpieza, voluntarios, etc.<U+0001F4AA><U+0001F1EA><U+0001F1F8> https://t.co/KOUHKN9VH6"
"574","“Zapatero pretende normalizar lo que ya ha venido normalizando en cada visita: la miseria de los venezolanos, la persecución y tortura, la existencia de presos políticos y así cada una de las cosas con las que el régimen infunda miedo”

Por @Urruchurtu 

https://t.co/HH1Ed1asKU"
"575","Abascal anuncia conversaciones con líderes internacionales para enfrentar los ataques a la libertad de expresión
https://t.co/sJA0YiXoDU"
"576","<U+0001F50A> A las 12:00, comenzará la rueda de prensa de @Jorgebuxade para analizar la actualidad política.

Puedes seguirla en DIRECTO en este enlace: 

https://t.co/m9o9XMKhfw"
"577","Las  “bigtech” no pueden convertirse en policías globales del pensamiento. 

Y mucho menos de un pensamiento sectario, que guarda sitio para talibanes,  terroristas y chavistas y censura a los disidentes.

 Estamos ante una amenaza global a las libertades fundamentales. 
HILO<U+2B07><U+FE0F> https://t.co/e9UQRvB5E2"
"578","<U+203C> #ÚLTIMAHORA | @Santi_ABASCAL anuncia que ha iniciado conversaciones con líderes políticos internacionales para afrontar el ataque a la libertad de expresión que se está produciendo en las últimas horas y a nivel global en las plataformas de redes sociales.

<U+2B07><U+2B07><U+2B07> https://t.co/acDNZI5KaS"
"579","Todo nuestro apoyo a los agricultores y ganaderos que, con sus tractores, están en primera línea en la nevada para ayudar a los españoles <U+0001F4AA><U+0001F1EA><U+0001F1F8>

Ellos también están sufriendo este temporal y muchos perderán sus cosechas, reses e invernaderos.

<U+0001F69C> #VOXConElCampo https://t.co/aL2Htpxiv0"
"580","<U+0001F692> Estos soldados que ahora limpian los accesos a urgencias y las principales calles de tu ciudad, serán despedidos con 45 años. Sin ninguna alternativa laboral.

¡No a la Ley de Tropa y Marinería! https://t.co/6EEvd4sDoL"
"581","<U+203C><U+FE0F> El pasado octubre, @VOX_Europa_ preguntó a la @ComisionEuropea por los crecientes abusos del oligopolio tecnológico contra la libertad de expresión. Seguimos esperando respuesta.

<U+0001F4DC> Las naciones soberanas se rigen por leyes, no por términos de uso. https://t.co/SXdr4EtzCC"
"582","Vox es el único partido español que denuncia la ola de censura de los gigantes tecnológicos. 
Ante un ataque global y sin precedentes contra la libertad de expresión los demás prefieren callar o incluso aplaudir la censura. Y aún presumirán de demócratas. 
https://t.co/hW1jUkbzGN"
"583","No puedo creerme que los únicos que estén denunciando la censura en redes sociales sean los de @Vox_es

¿Qué os pasa, @Populares?
¿Qué os pasa, @CiudadanosCS?

¿Facebook y Twitter han decidido que sus condiciones están por encima de nuestras Constituciones y os da igual?

Alucino"
"584","<U+203C> #ÚLTIMAHORA | @Santi_ABASCAL anuncia que ha iniciado conversaciones con líderes políticos internacionales para afrontar el ataque a la libertad de expresión que se está produciendo en las últimas horas y a nivel global en las plataformas de redes sociales.

<U+2B07><U+2B07><U+2B07> https://t.co/acDNZI5KaS"
"585","<U+26A0><U+FE0F> Los medios están en su estrategia de silenciar (o demonizar o criminalizar falsariamente) a @vox_es de cara a las #elecciones14F ante la realidad: VOX crece

Sigue  a @Igarrigavaz @vox_barcelona @VOX_tarragona @gerona_vox y @VoxLerida para saber y difundir actos, iniciativas<U+0001F4AA><U+0001F3FC>"
"586","Todo nuestro apoyo a los agricultores y ganaderos que, con sus tractores, están en primera línea en la nevada para ayudar a los españoles <U+0001F4AA><U+0001F1EA><U+0001F1F8>

Ellos también están sufriendo este temporal y muchos perderán sus cosechas, reses e invernaderos.

<U+0001F69C> #VOXConElCampo https://t.co/aL2Htpxiv0"
"587","Con orgullo anuncio que formaré parte de la candidatura de Vox por Lérida como cabeza de lista. Gracias @Santi_ABASCAL e @Igarrigavaz por vuestra confianza.

Me comprometo a luchar incansablemente en el Parlament para que los catalanes recuperen Cataluña y su Libertad. https://t.co/NWNK1C1qcc"
"588","Con orgullo y responsabilidad anuncio que encabezaré la lista de @vox_es por Gerona.

Con la misma convicción que siempre y con más fuerza que nunca lucharé para recuperar la libertad y el orden en Cataluña.

Gracias @Igarrigavaz por la confianza.

Por España, un paso al frente<U+0001F1EA><U+0001F1F8> https://t.co/8BIPGXzl8W"
"589","HILO
Con orgullo anuncio que seré cabeza de lista de VOX por Tarragona.

Me comprometo a luchar incansablemente en el Parlament para que los catalanes puedan recuperar Cataluña y su libertad.

En #VOX no daremos ni un paso atrás hasta conseguirlo <U+0001F4AA><U+0001F1EA><U+0001F1F8>

#RecuperemosCataluña https://t.co/SUyPKh7iWa"
"590","Ahí están los soldados españoles, esos que según @sanchezcastejon son gasto superfluo.

Siempre dando lo mejor de sí mismos al servicio de España

 https://t.co/06Bad6d4Nz"
"591","Inmejorables cabezas de lista de VOX por las provincias catalanas:

@IsabelLazaro_
@AlbertoTPaneque
@tonilopez_Vox

Lucharemos de manera incansable para que los catalanes puedan recuperar Cataluña y su libertad.

Con VOX, ya nada será igual.

¡Recuperemos Cataluña! https://t.co/WUxJXPEpxh"
"592","El Globalismo está nervioso. Se acerca la hora de los Patriotas.
 https://t.co/TGwraU4lB6"
"593","<U+0001F6AB><U+0001F4F1> Vemos con preocupación los ataques que se están produciendo contra la libertad de expresión en las redes sociales. 

Estamos en las principales plataformas y seguiremos. 

Nunca podrán ocultar y matar nuestras convicciones, que son las de millones de españoles. 

<U+2B07> HILO <U+2B07> https://t.co/iyYk44mut4"
"594","¿Veis a todos esos militares salvando a los que se quedan encerrados en sus coches, repartiendo alimentos o retirando nieve para liberar caminos a hospitales y residencias?

Pues el día que cumplan 45 años serán expulsados de una patada

En @Vox_es seguimos luchando para evitarlo https://t.co/nkmmBNtENS"
"595","A esta generación no la van a amordazar. https://t.co/9sBUeu60QH"
"596","<U+26A0><U+FE0F> La libertad de expresión está siendo atacada a nivel global.

<U+27A1> Suspenden las cuentas de redes sociales de Trump.
<U+27A1> Muchos norteamericanos denuncian que les han suspendido sus cuentas por apoyarle. 
<U+27A1> Google y Apple eliminan las aplicaciones que no censuran. 

<U+2B07> HILO <U+2B07> https://t.co/iR65BQSstg"
"597","Muchas preguntas que abordaremos en los próximos meses junto a movimientos de todo el mundo ante esta nueva guerra digital que pretende prohibir el debate e imponer un único modo de pensar.

¡Seguiremos dando la batalla también en las Redes Sociales! <U+0001F4AA><U+0001F1EA><U+0001F1F8>"
"598","¿Quiénes deciden quién puede utilizarlas o no?

¿Por qué se censura a millones de personas que no comulgan con el consenso de los globalistas?

¿Dónde queda la soberanía y la libertad de representantes elegidos por los ciudadanos?, ¿y la de los ciudadanos?"
"599","<U+0001F6AB><U+0001F4F1> Vemos con preocupación los ataques que se están produciendo contra la libertad de expresión en las redes sociales. 

Estamos en las principales plataformas y seguiremos. 

Nunca podrán ocultar y matar nuestras convicciones, que son las de millones de españoles. 

<U+2B07> HILO <U+2B07> https://t.co/iyYk44mut4"
"600","Los agresores solo han cumplido las órdenes literales y escritas dictadas por los terroristas instalados en la generalidad catalana ante el silencio total de todos los partidos. 

Son cómplices de estas agresiones. https://t.co/h94cl66hCA https://t.co/WIwuzP96v2"
"601","Mucho ánimo a nuestros compañeros de Villafranca. Como siempre; los miembros de @vox_es no se meten con nadie, pero sufren agresiones de los radicales, ya sean separatistas, de izquierdas, o ambas cosas a la vez. Nadie lo condena, ni políticos ni periodistas. Fuerza, amigos! <U+0001F4AA><U+0001F3FB> https://t.co/WSmqKN4uek"
"602","El temporal no consiguió anular nuestro objetivo de entregar donativo por parte @VOX_Albacete y compañeros de #villarrobledo a las Hermanas Clarisas. Mi agradecimiento a @georgina_vox por acompañarnos a pesar de las duras condiciones  climatológicas.
@vox_es https://t.co/Q84xBc61wg"
"603","<U+203C> Hoy, en Villafranca del Panadés, han agredido a dos voluntarios mientras montaban una mesa informativa de VOX.

Quieren que desaparezcamos porque somos una amenaza para ellos. Lo tienen difícil, ni aunque diesen palizas a millones de catalanes, lo conseguirían. https://t.co/56tYesBgk9 https://t.co/wHkSJMXUln"
"604","<U+203C> Radicales separatistas, enviados por los socios del Gobierno, acosan una carpa informativa de VOX en el barrio de Gracia de Barcelona. 

Perdéis el tiempo. No os tenemos miedo <U+0001F4AA><U+0001F1EA><U+0001F1F8> https://t.co/3Zr8I986Yh"
"605","Bienvenido a la alternativa política @AntonioGalleg0, lideramos la esperanza ante  la mafia separatista y la izquierda.

Gracias por tu compromiso. 

Junto a miles de catalanes, ¡Recuperaremos Cataluña! 

https://t.co/HHK8lx6hvg"
"606","<U+0001F534> Hace tiempo que se intenta instaurar una dictadura global. Ahora es más evidente. Quieren destruir patrias, comunidades humanas fuertes y líderes de la resistencia. Nuestra obligación es desobedecer, resistir y combatir."
"607","<U+2744><U+FE0F> Gracias a todos los trabajadores y militares que se están dejando la piel al servicio de los españoles.

<U+0001F449><U+0001F3FB> Militares, sanitarios, policías, trabajadores del transporte público, vigilantes, y un largo etcétera.

https://t.co/gfcFEYHXtH"
"608","<U+26A0><U+FE0F> Me dicen que grandes plataformas impiden descargar Parler.

A esto nos referimos en nuestra crítica al globalismo: unas élites corporativas a las que no conocemos, no elegimos y nadie puede pedir cuentas con capacidad para censurar y dirigir la opinión pública... (1/2) https://t.co/JAHrWoxkbd"
"609","Nuestro agradecimiento a la UME por su labor. 

Gracias por garantizar la seguridad de los españoles durante esta nevada histórica. 

¡Siempre estáis cuando se os necesita! <U+0001F44F><U+0001F44F><U+0001F44F> https://t.co/UB9q2C0Q83"
"610","Nuestro agradecimiento a la UME por su labor. 

Gracias por garantizar la seguridad de los españoles durante esta nevada histórica. 

¡Siempre estáis cuando se os necesita! <U+0001F44F><U+0001F44F><U+0001F44F> https://t.co/UB9q2C0Q83"
"611","Que la electricidad tenga impuestos de ese calibre es una demostración más de la insaciable codicia del estado saqueando el bolsillo de contribuyente, Sr. @agarzon

En los últimos 15 años se ha incrementado un 61,3% la factura eléctrica debido a la enorme carga impositiva

HILO<U+2B07><U+FE0F> https://t.co/9tLsyrlXMe"
"612","Con Podemos dentro del Congreso, que es la versión política de la Isla de las Tentaciones, nos tememos que ya no sería algo novedoso entrar en el hemiciclo con cuernos. https://t.co/8e6RyaqIUi"
"613","Ánimo @PSOE @PODEMOS, entre liderar el paro, la subida del 27% de la luz y la peor gestión de la pandemia, os estáis luciendo.

Seguid hablando del Rey, de Trump o de los indultos a los golpistas. https://t.co/0CnHMyeiWm"
"614","Esta captura es tan falsa como la denuncia que pusisteis contra el abogado que destapó vuestra financiación ilegal. 

Insistimos, los primeros en entrar al Congreso con cuernos fuisteis vosotros. https://t.co/GQELoSSKi0"
"615","<U+0001F4FB> @Igarrigavaz ya en directo con @xriusenoticies en 
@enoticiescat

<U+27A1> Puedes seguirlo aquí:  

https://t.co/PpJNBilThp"
"616","<U+203C> @Igarrigavaz será entrevistado esta tarde a las 20:00 por @xriusenoticies, director de @enoticiescat, en YouTube.

¡Os esperamos a todos! Juntos lograremos recuperar Cataluña <U+0001F4AA><U+0001F1EA><U+0001F1F8>

<U+0001F4E1> Síguelo aquí en directo: https://t.co/BcDIkpZAIJ https://t.co/1C3ZpEUBr3"
"617","Este señor es concejal del PP en el País Vasco. Pone al mismo nivel a Puigdemont que a Abascal, que se jugó la vida durante años por las siglas de su partido. 

En fin. Se comenta solo. https://t.co/UjR3vPRt9j"
"618","Este señor, que mete en el mismo saco a Abascal y a Puigdemont, acaba de recordarme lo bien que hice dándome de baja del @populares <U+2B07><U+FE0F> https://t.co/rFErQTcIan"
"619","Esta captura es tan falsa como la denuncia que pusisteis contra el abogado que destapó vuestra financiación ilegal. 

Insistimos, los primeros en entrar al Congreso con cuernos fuisteis vosotros. https://t.co/GQELoSSKi0"
"620","<U+0001F449><U+0001F3FB> Hoy hemos estado en la calle comercial Menacho de Badajoz, cerrada a cal y canto por Decreto de @GFVara, en la concentración no estaban ni @UGTExtremadura ni @ccoo_ext. 

Esto es lo que un comerciante les ha explicado a los políticos de PP y Cs<U+0001F447><U+0001F3FB>

https://t.co/jCns7gobMN"
"621","Asaltar el Capitolio está muy mal, asaltar las carpas de VOX o agredir a sus miembros es jarabe democrático.

Meteros vuestras demagogia por donde os quepa. https://t.co/oxpcnJLfhK"
"622","Hablando de condenas, a ver cuándo tenéis la dignidad de condenar uno solo de los ataques que sufre a diario @vox_es, nuestros afiliados, sedes y candidatos. Los de la derechita cobarde no podéis dar lecciones a nadie, ni de valentía, ni de coherencia. https://t.co/ABBKVxezza"
"623","Ánimo @PSOE @PODEMOS, entre liderar el paro, la subida del 27% de la luz y la peor gestión de la pandemia, os estáis luciendo.

Seguid hablando del Rey, de Trump o de los indultos a los golpistas. https://t.co/0CnHMyeiWm"
"624","<U+0001F6A8> La electricidad sube un 27% gracias al caos regulatorio y la política de precios impuesta por los políticos. Recuerda que de cada 100€, 55 son impuestos.

<U+2753> ¿Querrán seguir con el afán recaudatorio o reducirán los impuestos para ayudar a las familias?
https://t.co/5HOLSpL1mB"
"625","Ranitas, os tengo dicho que está feo sacar el dedo. https://t.co/tWp8p5KBeO https://t.co/k13zTwuuhA"
"626","AHORA MISMO

Los cachorrillos de Rufián e Iglesias atacan nuestras carpas en Cataluña. 

El Gobierno apunta y ellos ejecutan. 

Serán corresponsables todos los partidos que no firmen nuestro manifiesto por unas elecciones libres, democráticas y en igualdad. https://t.co/NrECtBAIlT"
"627","La feroz subida de la luz en plena ola de frío del gobierno del “escudo social” https://t.co/rExwpSXHOp vía @Periodistadigit"
"628","<U+203C> @Igarrigavaz será entrevistado esta tarde a las 20:00 por @xriusenoticies, director de @enoticiescat, en YouTube.

¡Os esperamos a todos! Juntos lograremos recuperar Cataluña <U+0001F4AA><U+0001F1EA><U+0001F1F8>

<U+0001F4E1> Síguelo aquí en directo: https://t.co/BcDIkpZAIJ https://t.co/1C3ZpEUBr3"
"629","El @MADRID, gracias a nuestra denuncia pública, cierra la base del @SAMUR_PC hasta que se arregle la calefacción.

SOLIDARIDAD con los trabajadores de España.<U+0001F4AA><U+0001F3FB><U+0001F1EA><U+0001F1F8> https://t.co/WQUZxPBT3g"
"630","Ya por fin lo admiten y se dejan de tan pésimo teatro.

Globalismo en estado puro abusando de menores. https://t.co/hc1XuirbdS"
"631","<U+0001F691> Los trabajadores del @SAMUR_PC de Villaverde con un sistema de calefacción lamentable.

<U+2716><U+FE0F> Señor @AlmeidaPP_ déjese de bailecitos y cuide a nuestros trabajadores. https://t.co/JP3LtUM6Ry"
